GO:0010115	regulation of abscisic acid biosynthetic process	8	HORVU6Hr1G095130,HORVU3Hr1G106700,HORVU1Hr1G005730,HORVU0Hr1G020210,HORVU2Hr1G034740,HORVU6Hr1G072420,HORVU5Hr1G111190,HORVU4Hr1G054980
GO:0010116	positive regulation of abscisic acid biosynthetic process	6	HORVU3Hr1G067350,HORVU3Hr1G071770,HORVU3Hr1G071770,HORVU7Hr1G081850,HORVU2Hr1G042250,HORVU1Hr1G051060
GO:0010117	photoprotection	6	HORVU2Hr1G014870,HORVU7Hr1G064100,HORVU4Hr1G061030,HORVU2Hr1G097410,HORVU0Hr1G038220,HORVU5Hr1G097500
GO:0010118	stomatal movement	81	HORVU7Hr1G024960,HORVU1Hr1G080820,HORVU3Hr1G080530,HORVU6Hr1G032640,HORVU2Hr1G060350,HORVU3Hr1G073100,HORVU2Hr1G064530,HORVU1Hr1G065250,HORVU6Hr1G077570,HORVU6Hr1G049950,HORVU6Hr1G087590,HORVU2Hr1G105510,HORVU4Hr1G074390,HORVU5Hr1G058890,HORVU6Hr1G093060,HORVU4Hr1G083080,HORVU1Hr1G086120,HORVU7Hr1G042480,HORVU1Hr1G030060,HORVU7Hr1G107590,HORVU7Hr1G041470,HORVU3Hr1G069600,HORVU1Hr1G074670,HORVU2Hr1G104920,HORVU4Hr1G013540,HORVU5Hr1G050420,HORVU3Hr1G055740,HORVU2Hr1G027080,HORVU4Hr1G060950,HORVU1Hr1G092740,HORVU6Hr1G073690,HORVU6Hr1G073730,HORVU3Hr1G028670,HORVU1Hr1G055300,HORVU6Hr1G068640,HORVU5Hr1G123880,HORVU1Hr1G064470,HORVU2Hr1G125950,HORVU5Hr1G016320,HORVU4Hr1G022630,HORVU3Hr1G085210,HORVU2Hr1G045730,HORVU1Hr1G021550,HORVU3Hr1G073110,HORVU2Hr1G070800,HORVU7Hr1G090260,HORVU1Hr1G064470,HORVU5Hr1G097630,HORVU2Hr1G088560,HORVU3Hr1G028800,HORVU4Hr1G026300,HORVU7Hr1G078500,HORVU2Hr1G049560,HORVU1Hr1G073230,HORVU5Hr1G075620,HORVU4Hr1G006780,HORVU3Hr1G025810,HORVU5Hr1G045550,HORVU7Hr1G084310,HORVU7Hr1G041470,HORVU2Hr1G018260,HORVU7Hr1G059240,HORVU1Hr1G017240,HORVU3Hr1G058300,HORVU6Hr1G058740,HORVU5Hr1G016320,HORVU1Hr1G076910,HORVU2Hr1G018340,HORVU7Hr1G040990,HORVU6Hr1G065080,HORVU5Hr1G065370,HORVU5Hr1G042990,HORVU3Hr1G024210,HORVU3Hr1G032170,HORVU3Hr1G029350,HORVU4Hr1G078120,HORVU5Hr1G065350,HORVU4Hr1G021090,HORVU5Hr1G093660,HORVU4Hr1G084290,HORVU3Hr1G072850
GO:0010119	regulation of stomatal movement	116	HORVU1Hr1G022550,HORVU5Hr1G048110,HORVU4Hr1G072410,HORVU3Hr1G029670,HORVU5Hr1G049160,HORVU7Hr1G108890,HORVU6Hr1G032640,HORVU2Hr1G025890,HORVU2Hr1G093580,HORVU7Hr1G092030,HORVU4Hr1G072660,HORVU2Hr1G111640,HORVU7Hr1G008470,HORVU3Hr1G055730,HORVU6Hr1G033380,HORVU1Hr1G047350,HORVU4Hr1G082790,HORVU3Hr1G074230,HORVU5Hr1G000780,HORVU1Hr1G081950,HORVU3Hr1G071510,HORVU1Hr1G094980,HORVU2Hr1G106660,HORVU4Hr1G019530,HORVU5Hr1G058890,HORVU4Hr1G078080,HORVU3Hr1G024530,HORVU2Hr1G111370,HORVU1Hr1G092710,HORVU3Hr1G077360,HORVU7Hr1G117420,HORVU1Hr1G068660,HORVU3Hr1G057440,HORVU1Hr1G074670,HORVU4Hr1G072660,HORVU7Hr1G008720,HORVU5Hr1G050330,HORVU5Hr1G054420,HORVU5Hr1G111670,HORVU6Hr1G050710,HORVU4Hr1G012200,HORVU6Hr1G091700,HORVU3Hr1G068840,HORVU3Hr1G062460,HORVU6Hr1G066470,HORVU3Hr1G014510,HORVU5Hr1G095540,HORVU4Hr1G018460,HORVU4Hr1G066480,HORVU4Hr1G006260,HORVU7Hr1G038980,HORVU5Hr1G110900,HORVU6Hr1G079680,HORVU2Hr1G039710,HORVU6Hr1G033080,HORVU2Hr1G125950,HORVU5Hr1G093370,HORVU2Hr1G096270,HORVU2Hr1G015480,HORVU7Hr1G091360,HORVU2Hr1G013360,HORVU6Hr1G039940,HORVU3Hr1G057090,HORVU5Hr1G051850,HORVU7Hr1G075680,HORVU4Hr1G015640,HORVU7Hr1G114340,HORVU5Hr1G094510,HORVU3Hr1G050340,HORVU5Hr1G068610,HORVU7Hr1G086170,HORVU3Hr1G069780,HORVU5Hr1G097630,HORVU1Hr1G065070,HORVU7Hr1G068410,HORVU2Hr1G097010,HORVU5Hr1G069600,HORVU0Hr1G017350,HORVU3Hr1G038630,HORVU4Hr1G078080,HORVU5Hr1G064520,HORVU1Hr1G092890,HORVU6Hr1G053310,HORVU6Hr1G055440,HORVU3Hr1G085930,HORVU3Hr1G079040,HORVU6Hr1G060410,HORVU3Hr1G000350,HORVU1Hr1G080290,HORVU1Hr1G082950,HORVU5Hr1G024550,HORVU2Hr1G046600,HORVU3Hr1G087600,HORVU6Hr1G071860,HORVU1Hr1G071340,HORVU5Hr1G078430,HORVU1Hr1G069830,HORVU1Hr1G063560,HORVU6Hr1G094990,HORVU7Hr1G114950,HORVU4Hr1G002240,HORVU5Hr1G030810,HORVU4Hr1G011340,HORVU2Hr1G082150,HORVU4Hr1G026640,HORVU1Hr1G066340,HORVU6Hr1G095230,HORVU2Hr1G097490,HORVU2Hr1G097480,HORVU4Hr1G086810,HORVU0Hr1G001750,HORVU3Hr1G087210,HORVU4Hr1G081670,HORVU7Hr1G089960,HORVU6Hr1G035970,HORVU1Hr1G090360
GO:0010120	camalexin biosynthetic process	9	HORVU2Hr1G011370,HORVU7Hr1G007910,HORVU7Hr1G097740,HORVU4Hr1G057200,HORVU6Hr1G021480,HORVU5Hr1G099460,HORVU2Hr1G028960,HORVU0Hr1G019840,HORVU7Hr1G095810
GO:0010121	arginine catabolic process to proline via ornithine	1	HORVU5Hr1G092960
GO:0010124	phenylacetate catabolic process	2	HORVU0Hr1G002340,HORVU5Hr1G080980
GO:0010132	dhurrin biosynthetic process	19	HORVU7Hr1G104660,HORVU2Hr1G079420,HORVU5Hr1G096340,HORVU6Hr1G077860,HORVU4Hr1G022810,HORVU3Hr1G078860,HORVU1Hr1G045570,HORVU5Hr1G071940,HORVU7Hr1G010300,HORVU5Hr1G105340,HORVU5Hr1G081270,HORVU2Hr1G083020,HORVU0Hr1G019840,HORVU6Hr1G078110,HORVU3Hr1G030950,HORVU4Hr1G063660,HORVU1Hr1G021680,HORVU6Hr1G078040,HORVU6Hr1G068610
GO:0010133	proline catabolic process to glutamate	1	HORVU1Hr1G053440
GO:0010136	ureide catabolic process	2	HORVU5Hr1G014980,HORVU2Hr1G118740
GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	1	HORVU2Hr1G118670
GO:0010143	cutin biosynthetic process	33	HORVU3Hr1G059140,HORVU6Hr1G006810,HORVU7Hr1G112710,HORVU7Hr1G076490,HORVU7Hr1G116420,HORVU2Hr1G072400,HORVU5Hr1G040740,HORVU1Hr1G032150,HORVU1Hr1G072050,HORVU1Hr1G039830,HORVU3Hr1G080190,HORVU2Hr1G023650,HORVU6Hr1G058000,HORVU6Hr1G091630,HORVU3Hr1G084990,HORVU6Hr1G038120,HORVU1Hr1G073330,HORVU7Hr1G021070,HORVU6Hr1G089980,HORVU5Hr1G099350,HORVU7Hr1G000970,HORVU4Hr1G011110,HORVU5Hr1G046950,HORVU7Hr1G029870,HORVU3Hr1G085100,HORVU3Hr1G056830,HORVU1Hr1G075900,HORVU7Hr1G030730,HORVU1Hr1G056210,HORVU4Hr1G009300,HORVU4Hr1G076620,HORVU3Hr1G059140,HORVU2Hr1G115890
GO:0010148	transpiration	24	HORVU1Hr1G056890,HORVU4Hr1G018800,HORVU4Hr1G058070,HORVU5Hr1G095530,HORVU2Hr1G081950,HORVU3Hr1G027760,HORVU7Hr1G090350,HORVU6Hr1G058960,HORVU7Hr1G012920,HORVU5Hr1G053840,HORVU3Hr1G005830,HORVU4Hr1G050250,HORVU2Hr1G064080,HORVU2Hr1G081950,HORVU3Hr1G109760,HORVU5Hr1G056350,HORVU7Hr1G014870,HORVU4Hr1G003680,HORVU5Hr1G001920,HORVU2Hr1G120830,HORVU6Hr1G081290,HORVU7Hr1G034430,HORVU4Hr1G072620,HORVU2Hr1G063910
GO:0010150	leaf senescence	139	HORVU2Hr1G011370,HORVU7Hr1G101270,HORVU7Hr1G042960,HORVU7Hr1G043010,HORVU7Hr1G042930,HORVU3Hr1G073960,HORVU1Hr1G090580,HORVU5Hr1G087840,HORVU7Hr1G034680,HORVU3Hr1G058830,HORVU3Hr1G054070,HORVU7Hr1G039430,HORVU7Hr1G076910,HORVU2Hr1G037650,HORVU2Hr1G080460,HORVU4Hr1G054920,HORVU3Hr1G016240,HORVU2Hr1G051260,HORVU5Hr1G074780,HORVU7Hr1G059050,HORVU2Hr1G076920,HORVU6Hr1G095130,HORVU2Hr1G040800,HORVU3Hr1G072540,HORVU4Hr1G007610,HORVU7Hr1G111360,HORVU2Hr1G012230,HORVU6Hr1G070090,HORVU1Hr1G063250,HORVU3Hr1G015700,HORVU1Hr1G087460,HORVU4Hr1G082760,HORVU2Hr1G112590,HORVU3Hr1G106700,HORVU3Hr1G003860,HORVU6Hr1G034660,HORVU2Hr1G032780,HORVU5Hr1G089970,HORVU5Hr1G078960,HORVU3Hr1G072340,HORVU1Hr1G055840,HORVU4Hr1G081430,HORVU7Hr1G089640,HORVU7Hr1G120060,HORVU6Hr1G050440,HORVU7Hr1G106480,HORVU0Hr1G020210,HORVU5Hr1G050330,HORVU3Hr1G017150,HORVU2Hr1G122440,HORVU2Hr1G004130,HORVU5Hr1G072720,HORVU6Hr1G058890,HORVU3Hr1G058470,HORVU3Hr1G083680,HORVU1Hr1G008650,HORVU1Hr1G044080,HORVU3Hr1G014720,HORVU3Hr1G073220,HORVU1Hr1G010210,HORVU1Hr1G070580,HORVU3Hr1G093240,HORVU7Hr1G015380,HORVU6Hr1G062220,HORVU3Hr1G089290,HORVU4Hr1G066480,HORVU1Hr1G011430,HORVU3Hr1G055910,HORVU0Hr1G010080,HORVU7Hr1G039180,HORVU1Hr1G077470,HORVU3Hr1G014140,HORVU5Hr1G099460,HORVU3Hr1G003850,HORVU3Hr1G096510,HORVU4Hr1G012390,HORVU6Hr1G009760,HORVU1Hr1G029180,HORVU4Hr1G071300,HORVU2Hr1G124010,HORVU2Hr1G108370,HORVU7Hr1G039420,HORVU3Hr1G098020,HORVU3Hr1G098340,HORVU3Hr1G098290,HORVU6Hr1G072420,HORVU5Hr1G095580,HORVU1Hr1G029950,HORVU3Hr1G037280,HORVU3Hr1G013170,HORVU1Hr1G060040,HORVU6Hr1G031600,HORVU4Hr1G063820,HORVU5Hr1G000980,HORVU6Hr1G077070,HORVU1Hr1G065100,HORVU3Hr1G058580,HORVU0Hr1G000810,HORVU1Hr1G079940,HORVU6Hr1G079790,HORVU4Hr1G027260,HORVU5Hr1G040160,HORVU4Hr1G090420,HORVU5Hr1G051310,HORVU7Hr1G072670,HORVU7Hr1G012780,HORVU4Hr1G014760,HORVU6Hr1G089600,HORVU7Hr1G072960,HORVU6Hr1G084960,HORVU1Hr1G029920,HORVU6Hr1G070320,HORVU7Hr1G070490,HORVU3Hr1G058870,HORVU7Hr1G002820,HORVU3Hr1G058700,HORVU6Hr1G029520,HORVU3Hr1G066960,HORVU5Hr1G058980,HORVU5Hr1G111590,HORVU1Hr1G083950,HORVU7Hr1G040430,HORVU7Hr1G054710,HORVU7Hr1G068990,HORVU7Hr1G082420,HORVU6Hr1G084520,HORVU3Hr1G059220,HORVU3Hr1G094870,HORVU6Hr1G095090,HORVU4Hr1G078620,HORVU2Hr1G119500,HORVU1Hr1G073900,HORVU3Hr1G032230,HORVU1Hr1G078280,HORVU3Hr1G089140,HORVU0Hr1G017370,HORVU7Hr1G028160,HORVU7Hr1G030160,HORVU4Hr1G060740
GO:0010152	pollen maturation	35	HORVU3Hr1G073960,HORVU7Hr1G044270,HORVU3Hr1G016240,HORVU2Hr1G032680,HORVU6Hr1G077570,HORVU7Hr1G035500,HORVU4Hr1G018800,HORVU1Hr1G061420,HORVU1Hr1G025390,HORVU5Hr1G050420,HORVU3Hr1G032490,HORVU7Hr1G090350,HORVU4Hr1G060950,HORVU1Hr1G016360,HORVU5Hr1G054180,HORVU7Hr1G029760,HORVU3Hr1G085210,HORVU1Hr1G021550,HORVU2Hr1G070800,HORVU2Hr1G082480,HORVU6Hr1G031600,HORVU1Hr1G073230,HORVU5Hr1G075620,HORVU5Hr1G068230,HORVU7Hr1G014870,HORVU3Hr1G084360,HORVU4Hr1G014760,HORVU6Hr1G067360,HORVU7Hr1G062510,HORVU7Hr1G090390,HORVU7Hr1G068990,HORVU4Hr1G078120,HORVU6Hr1G023290,HORVU6Hr1G080670,HORVU7Hr1G028160
GO:0010154	fruit development	27	HORVU7Hr1G101270,HORVU2Hr1G076920,HORVU7Hr1G026560,HORVU6Hr1G084510,HORVU4Hr1G077030,HORVU4Hr1G003110,HORVU6Hr1G067470,HORVU6Hr1G058890,HORVU4Hr1G081210,HORVU7Hr1G082330,HORVU7Hr1G057100,HORVU7Hr1G100490,HORVU6Hr1G043690,HORVU4Hr1G065900,HORVU5Hr1G067010,HORVU7Hr1G018780,HORVU2Hr1G032890,HORVU7Hr1G043740,HORVU1Hr1G055930,HORVU2Hr1G113350,HORVU5Hr1G060340,HORVU7Hr1G049150,HORVU4Hr1G079330,HORVU4Hr1G090820,HORVU7Hr1G086890,HORVU7Hr1G008800,HORVU1Hr1G078400
GO:0010155	regulation of proton transport	83	HORVU2Hr1G117360,HORVU5Hr1G049160,HORVU3Hr1G018110,HORVU6Hr1G073300,HORVU7Hr1G077560,HORVU2Hr1G098720,HORVU6Hr1G093240,HORVU2Hr1G060880,HORVU2Hr1G093580,HORVU2Hr1G022680,HORVU0Hr1G012710,HORVU5Hr1G080180,HORVU6Hr1G056000,HORVU7Hr1G084610,HORVU2Hr1G036120,HORVU1Hr1G091600,HORVU5Hr1G056870,HORVU5Hr1G098170,HORVU5Hr1G013200,HORVU2Hr1G022920,HORVU0Hr1G022380,HORVU2Hr1G120200,HORVU3Hr1G078260,HORVU3Hr1G054810,HORVU5Hr1G041880,HORVU5Hr1G095530,HORVU3Hr1G069880,HORVU6Hr1G073590,HORVU1Hr1G048290,HORVU7Hr1G090100,HORVU1Hr1G055870,HORVU7Hr1G046320,HORVU6Hr1G015480,HORVU7Hr1G002110,HORVU5Hr1G022360,HORVU5Hr1G023800,HORVU2Hr1G116880,HORVU6Hr1G032410,HORVU7Hr1G064100,HORVU3Hr1G030100,HORVU5Hr1G062220,HORVU6Hr1G054940,HORVU4Hr1G063420,HORVU1Hr1G086360,HORVU2Hr1G117670,HORVU1Hr1G090730,HORVU1Hr1G089710,HORVU7Hr1G012690,HORVU4Hr1G027260,HORVU0Hr1G004830,HORVU3Hr1G087420,HORVU4Hr1G067340,HORVU1Hr1G040420,HORVU0Hr1G038430,HORVU3Hr1G076740,HORVU5Hr1G093850,HORVU6Hr1G085170,HORVU7Hr1G027560,HORVU3Hr1G020100,HORVU4Hr1G000240,HORVU7Hr1G077170,HORVU2Hr1G074430,HORVU2Hr1G042220,HORVU3Hr1G077170,HORVU6Hr1G090870,HORVU6Hr1G064120,HORVU7Hr1G031210,HORVU0Hr1G033200,HORVU7Hr1G096300,HORVU3Hr1G024650,HORVU3Hr1G090180,HORVU2Hr1G117680,HORVU5Hr1G004160,HORVU2Hr1G080260,HORVU2Hr1G043330,HORVU4Hr1G076940,HORVU4Hr1G029350,HORVU2Hr1G042520,HORVU0Hr1G003270,HORVU4Hr1G082700,HORVU1Hr1G086360,HORVU5Hr1G117470,HORVU2Hr1G042490
GO:0010157	response to chlorate	1	HORVU5Hr1G070720
GO:0010158	abaxial cell fate specification	7	HORVU7Hr1G101270,HORVU2Hr1G076920,HORVU1Hr1G087460,HORVU3Hr1G072340,HORVU5Hr1G060310,HORVU3Hr1G003740,HORVU3Hr1G032230
GO:0010160	formation of animal organ boundary	16	HORVU2Hr1G126080,HORVU3Hr1G016690,HORVU2Hr1G080460,HORVU5Hr1G047610,HORVU1Hr1G060290,HORVU7Hr1G106480,HORVU4Hr1G080150,HORVU5Hr1G022120,HORVU5Hr1G011650,HORVU1Hr1G084730,HORVU4Hr1G063160,HORVU6Hr1G006050,HORVU1Hr1G012720,HORVU7Hr1G072670,HORVU3Hr1G013290,HORVU7Hr1G082420
GO:0010161	red light signaling pathway	17	HORVU2Hr1G048070,HORVU6Hr1G056000,HORVU0Hr1G022380,HORVU2Hr1G111370,HORVU5Hr1G095530,HORVU1Hr1G017900,HORVU3Hr1G061690,HORVU6Hr1G050710,HORVU5Hr1G023560,HORVU5Hr1G043090,HORVU5Hr1G093310,HORVU6Hr1G021750,HORVU7Hr1G027560,HORVU2Hr1G079240,HORVU2Hr1G046600,HORVU3Hr1G108540,HORVU1Hr1G059310
GO:0010162	seed dormancy process	195	HORVU3Hr1G091210,HORVU1Hr1G070610,HORVU4Hr1G005800,HORVU1Hr1G063380,HORVU4Hr1G054130,HORVU2Hr1G126010,HORVU1Hr1G080900,HORVU7Hr1G010620,HORVU7Hr1G009310,HORVU3Hr1G024660,HORVU3Hr1G058100,HORVU1Hr1G039370,HORVU5Hr1G081370,HORVU4Hr1G007220,HORVU7Hr1G119190,HORVU6Hr1G077260,HORVU4Hr1G000490,HORVU4Hr1G079040,HORVU4Hr1G015740,HORVU3Hr1G088780,HORVU5Hr1G092850,HORVU3Hr1G035450,HORVU7Hr1G008470,HORVU1Hr1G087660,HORVU2Hr1G117900,HORVU3Hr1G098580,HORVU6Hr1G070090,HORVU7Hr1G121660,HORVU5Hr1G020580,HORVU5Hr1G098770,HORVU5Hr1G084160,HORVU7Hr1G035500,HORVU0Hr1G001770,HORVU2Hr1G025450,HORVU7Hr1G048140,HORVU7Hr1G072690,HORVU4Hr1G065620,HORVU3Hr1G088860,HORVU5Hr1G071650,HORVU3Hr1G068000,HORVU7Hr1G058730,HORVU7Hr1G071390,HORVU2Hr1G076720,HORVU3Hr1G114900,HORVU4Hr1G061310,HORVU7Hr1G051000,HORVU2Hr1G045340,HORVU5Hr1G047930,HORVU4Hr1G015560,HORVU1Hr1G048620,HORVU2Hr1G092080,HORVU7Hr1G041470,HORVU3Hr1G069600,HORVU4Hr1G002160,HORVU1Hr1G075050,HORVU2Hr1G081950,HORVU4Hr1G015550,HORVU2Hr1G108600,HORVU3Hr1G032540,HORVU5Hr1G111110,HORVU3Hr1G078940,HORVU2Hr1G075930,HORVU5Hr1G098840,HORVU6Hr1G050710,HORVU3Hr1G027760,HORVU3Hr1G052280,HORVU4Hr1G004440,HORVU5Hr1G001730,HORVU7Hr1G049190,HORVU2Hr1G060110,HORVU7Hr1G012920,HORVU4Hr1G049090,HORVU2Hr1G112280,HORVU2Hr1G075950,HORVU6Hr1G073690,HORVU6Hr1G073730,HORVU4Hr1G020490,HORVU5Hr1G053840,HORVU3Hr1G048520,HORVU2Hr1G035120,HORVU4Hr1G034750,HORVU7Hr1G038980,HORVU4Hr1G008980,HORVU0Hr1G003230,HORVU4Hr1G068760,HORVU5Hr1G073350,HORVU5Hr1G111700,HORVU4Hr1G002530,HORVU4Hr1G010300,HORVU7Hr1G060780,HORVU6Hr1G068720,HORVU7Hr1G091000,HORVU5Hr1G123770,HORVU4Hr1G016080,HORVU4Hr1G060280,HORVU2Hr1G064080,HORVU2Hr1G010950,HORVU2Hr1G081950,HORVU5Hr1G123700,HORVU5Hr1G103770,HORVU7Hr1G094580,HORVU5Hr1G043090,HORVU7Hr1G039260,HORVU5Hr1G045920,HORVU1Hr1G075670,HORVU5Hr1G062120,HORVU3Hr1G110480,HORVU2Hr1G014130,HORVU3Hr1G050340,HORVU2Hr1G020420,HORVU2Hr1G088560,HORVU3Hr1G030310,HORVU2Hr1G116320,HORVU6Hr1G033280,HORVU7Hr1G041460,HORVU4Hr1G006930,HORVU7Hr1G085600,HORVU5Hr1G072560,HORVU3Hr1G029010,HORVU3Hr1G091250,HORVU4Hr1G071690,HORVU7Hr1G029870,HORVU5Hr1G068230,HORVU2Hr1G017760,HORVU1Hr1G049900,HORVU5Hr1G065620,HORVU6Hr1G062930,HORVU6Hr1G063800,HORVU2Hr1G115850,HORVU7Hr1G041470,HORVU4Hr1G087740,HORVU5Hr1G055740,HORVU3Hr1G085930,HORVU3Hr1G081600,HORVU3Hr1G084360,HORVU4Hr1G088340,HORVU6Hr1G005460,HORVU4Hr1G015710,HORVU2Hr1G035730,HORVU1Hr1G060810,HORVU0Hr1G004640,HORVU5Hr1G073680,HORVU1Hr1G080290,HORVU7Hr1G099550,HORVU3Hr1G070700,HORVU3Hr1G063220,HORVU0Hr1G022670,HORVU6Hr1G079730,HORVU2Hr1G025390,HORVU1Hr1G037570,HORVU4Hr1G011260,HORVU1Hr1G066390,HORVU2Hr1G051140,HORVU3Hr1G108540,HORVU2Hr1G079270,HORVU5Hr1G056030,HORVU6Hr1G073070,HORVU3Hr1G099950,HORVU7Hr1G088430,HORVU2Hr1G032290,HORVU1Hr1G056210,HORVU3Hr1G090980,HORVU0Hr1G005140,HORVU1Hr1G086580,HORVU2Hr1G123760,HORVU5Hr1G081520,HORVU5Hr1G069730,HORVU1Hr1G082380,HORVU5Hr1G001920,HORVU4Hr1G079830,HORVU1Hr1G094530,HORVU3Hr1G071090,HORVU1Hr1G091470,HORVU1Hr1G059810,HORVU4Hr1G008360,HORVU7Hr1G028710,HORVU7Hr1G030370,HORVU2Hr1G036280,HORVU2Hr1G120830,HORVU3Hr1G018820,HORVU6Hr1G060990,HORVU6Hr1G081290,HORVU6Hr1G080670,HORVU6Hr1G074220,HORVU6Hr1G090330,HORVU7Hr1G034430,HORVU1Hr1G090360,HORVU2Hr1G043780,HORVU3Hr1G104290,HORVU5Hr1G069040,HORVU7Hr1G110440,HORVU2Hr1G063910,HORVU5Hr1G100900,HORVU4Hr1G021320,HORVU4Hr1G071670
GO:0010163	high-affinity potassium ion import	9	HORVU5Hr1G040990,HORVU4Hr1G076630,HORVU2Hr1G020120,HORVU3Hr1G028670,HORVU3Hr1G003150,HORVU5Hr1G006360,HORVU3Hr1G058300,HORVU4Hr1G002330,HORVU3Hr1G072850
GO:0010165	response to X-ray	9	HORVU3Hr1G082620,HORVU5Hr1G050720,HORVU1Hr1G030930,HORVU5Hr1G014350,HORVU1Hr1G048250,HORVU2Hr1G068380,HORVU3Hr1G084470,HORVU3Hr1G093590,HORVU2Hr1G100740
GO:0010166	wax metabolic process	2	HORVU6Hr1G038120,HORVU7Hr1G029870
